uniprot_accession	model_path	model_version	file_size_bytes	has_structure	source_dataset	residues_modeled	mean_plddt	min_plddt	fraction_plddt_gt70
Q9NRP4	data/raw/alphafold/pilot/AF-Q9NRP4-F1-model_v6.cif	v6	131409	True	matrix,mito	125	88.92	47.59	0.872
Q9NRV9	data/raw/alphafold/pilot/AF-Q9NRV9-F1-model_v6.cif	v6	184094	True	mito	189	84.69	31.17	0.8836
Q9NRX2	data/raw/alphafold/pilot/AF-Q9NRX2-F1-model_v6.cif	v6	174625	True	matrix,mito	175	93.09	45.38	0.9257
Q9NRY6	data/raw/alphafold/pilot/AF-Q9NRY6-F1-model_v6.cif	v6	269811	True	mito	295	70.22	23.22	0.5356
Q9NRZ5	data/raw/alphafold/pilot/AF-Q9NRZ5-F1-model_v6.cif	v6	367209	True	mito	378	94.02	33.19	0.9735
Q9NS18	data/raw/alphafold/pilot/AF-Q9NS18-F1-model_v6.cif	v6	158677	True	matrix,mito	164	82.08	36.62	0.6768
Q9NS69	data/raw/alphafold/pilot/AF-Q9NS69-F1-model_v6.cif	v6	137766	True	mito	142	71.15	35.5	0.5282
Q9NSE4	data/raw/alphafold/pilot/AF-Q9NSE4-F1-model_v6.cif	v6	959028	True	hsp60,matrix,mito	1012	89.38	22.47	0.9338
Q9NTG7	data/raw/alphafold/pilot/AF-Q9NTG7-F1-model_v6.cif	v6	366227	True	matrix,mito	399	75.35	22.61	0.6591
Q9NTX5	data/raw/alphafold/pilot/AF-Q9NTX5-F1-model_v6.cif	v6	285138	True	hsp60,mito	307	90.78	39.09	0.8925
Q9NU23	data/raw/alphafold/pilot/AF-Q9NU23-F1-model_v6.cif	v6	93819	True	matrix,mito	88	92.49	47.69	0.9773
Q9NUB1	data/raw/alphafold/pilot/AF-Q9NUB1-F1-model_v6.cif	v6	618877	True	mito	689	87.13	20.73	0.8824
Q9NUJ1	data/raw/alphafold/pilot/AF-Q9NUJ1-F1-model_v6.cif	v6	287233	True	hsp60,matrix,mito	306	86.67	31.06	0.8235
Q9NUL7	data/raw/alphafold/pilot/AF-Q9NUL7-F1-model_v6.cif	v6	495212	True	matrix,mito	540	83.39	28.83	0.8593
Q9NUQ2	data/raw/alphafold/pilot/AF-Q9NUQ2-F1-model_v6.cif	v6	351298	True	mito	364	94.09	60.34	0.9808
Q9NUT2	data/raw/alphafold/pilot/AF-Q9NUT2-F1-model_v6.cif	v6	654730	True	mito	735	78.04	25.33	0.7796
Q9NVA1	data/raw/alphafold/pilot/AF-Q9NVA1-F1-model_v6.cif	v6	289446	True	mito	299	74.37	27.3	0.6054
Q9NVH0	data/raw/alphafold/pilot/AF-Q9NVH0-F1-model_v6.cif	v6	576448	True	matrix,mito	621	80.23	18.11	0.7665
Q9NVH1	data/raw/alphafold/pilot/AF-Q9NVH1-F1-model_v6.cif	v6	520755	True	mito	559	84.75	29.3	0.898
Q9NVH6	data/raw/alphafold/pilot/AF-Q9NVH6-F1-model_v6.cif	v6	412436	True	matrix,mito	421	89.0	26.94	0.8836
Q9NVI7	data/raw/alphafold/pilot/AF-Q9NVI7-F1-model_v6.cif	v6	547220	True	hsp60,mito	586	81.82	34.12	0.8055
Q9NVS2	data/raw/alphafold/pilot/AF-Q9NVS2-F1-model_v6.cif	v6	193137	True	matrix,mito	196	85.67	36.06	0.8316
Q9NVS9	data/raw/alphafold/pilot/AF-Q9NVS9-F1-model_v6.cif	v6	255727	True	matrix,mito	261	88.54	28.48	0.8659
Q9NVV4	data/raw/alphafold/pilot/AF-Q9NVV4-F1-model_v6.cif	v6	543722	True	hsp60,matrix,mito	582	82.83	24.27	0.7698
Q9NW81	data/raw/alphafold/pilot/AF-Q9NW81-F1-model_v6.cif	v6	249237	True	mito	257	79.17	25.3	0.7121
Q9NWR8	data/raw/alphafold/pilot/AF-Q9NWR8-F1-model_v6.cif	v6	325975	True	mito	336	76.21	25.25	0.7202
Q9NWS8	data/raw/alphafold/pilot/AF-Q9NWS8-F1-model_v6.cif	v6	424935	True	mito	449	69.95	17.55	0.6214
Q9NWT8	data/raw/alphafold/pilot/AF-Q9NWT8-F1-model_v6.cif	v6	192272	True	matrix,mito	199	67.71	33.28	0.4171
Q9NWU1	data/raw/alphafold/pilot/AF-Q9NWU1-F1-model_v6.cif	v6	408718	True	matrix,mito	459	94.33	38.31	0.9237
Q9NWU5	data/raw/alphafold/pilot/AF-Q9NWU5-F1-model_v6.cif	v6	203571	True	hsp60,matrix,mito	206	85.31	35.69	0.7961
Q9NWX6	data/raw/alphafold/pilot/AF-Q9NWX6-F1-model_v6.cif	v6	292833	True	matrix,mito	298	89.46	29.0	0.8826
Q9NX14	data/raw/alphafold/pilot/AF-Q9NX14-F1-model_v6.cif	v6	153345	True	mito	153	77.55	44.03	0.6405
Q9NX18	data/raw/alphafold/pilot/AF-Q9NX18-F1-model_v6.cif	v6	170988	True	matrix,mito	166	83.37	44.72	0.7108
Q9NX20	data/raw/alphafold/pilot/AF-Q9NX20-F1-model_v6.cif	v6	243531	True	hsp60,matrix,mito	251	88.76	37.84	0.8725
Q9NX36	data/raw/alphafold/pilot/AF-Q9NX36-F1-model_v6.cif	v6	377939	True	mito	388	75.07	27.77	0.6675
Q9NX40	data/raw/alphafold/pilot/AF-Q9NX40-F1-model_v6.cif	v6	234513	True	mito	245	65.11	34.12	0.4245
Q9NX47	data/raw/alphafold/pilot/AF-Q9NX47-F1-model_v6.cif	v6	264264	True	mito	278	85.86	51.5	0.8453
Q9NX63	data/raw/alphafold/pilot/AF-Q9NX63-F1-model_v6.cif	v6	220997	True	mito	227	84.69	30.27	0.8238
Q9NX74	data/raw/alphafold/pilot/AF-Q9NX74-F1-model_v6.cif	v6	454613	True	matrix,mito	493	87.48	30.62	0.858
Q9NXA8	data/raw/alphafold/pilot/AF-Q9NXA8-F1-model_v6.cif	v6	287761	True	matrix,mito	310	89.81	31.78	0.8677
Q9NXH9	data/raw/alphafold/pilot/AF-Q9NXH9-F1-model_v6.cif	v6	594068	True	matrix,mito	659	81.56	22.86	0.7572
Q9NYJ1	data/raw/alphafold/pilot/AF-Q9NYJ1-F1-model_v6.cif	v6	91170	True	mito	87	87.5	51.81	0.7701
Q9NYK5	data/raw/alphafold/pilot/AF-Q9NYK5-F1-model_v6.cif	v6	323246	True	hsp60,matrix,mito	338	84.15	25.55	0.8491
Q9NYQ3	data/raw/alphafold/pilot/AF-Q9NYQ3-F1-model_v6.cif	v6	326923	True	mito	351	93.16	29.55	0.9288
Q9NYY8	data/raw/alphafold/pilot/AF-Q9NYY8-F1-model_v6.cif	v6	662247	True	matrix,mito	710	75.24	20.67	0.7113
Q9NYZ2	data/raw/alphafold/pilot/AF-Q9NYZ2-F1-model_v6.cif	v6	312104	True	mito	338	77.28	19.39	0.8314
Q9NZ45	data/raw/alphafold/pilot/AF-Q9NZ45-F1-model_v6.cif	v6	111526	True	mito	108	91.18	53.59	0.9167
Q9NZB8	data/raw/alphafold/pilot/AF-Q9NZB8-F1-model_v6.cif	v6	575713	True	matrix,mito	636	79.7	24.95	0.75
Q9NZE8	data/raw/alphafold/pilot/AF-Q9NZE8-F1-model_v6.cif	v6	186726	True	matrix,mito	188	74.61	39.66	0.5106
Q9NZJ6	data/raw/alphafold/pilot/AF-Q9NZJ6-F1-model_v6.cif	v6	344067	True	mito	369	71.55	27.41	0.5854
Q9NZJ7	data/raw/alphafold/pilot/AF-Q9NZJ7-F1-model_v6.cif	v6	347072	True	mito	389	74.62	22.52	0.6684
Q9P015	data/raw/alphafold/pilot/AF-Q9P015-F1-model_v6.cif	v6	284679	True	hsp60,matrix,mito	296	91.01	41.12	0.9628
Q9P032	data/raw/alphafold/pilot/AF-Q9P032-F1-model_v6.cif	v6	176521	True	mito	175	83.04	45.16	0.8057
Q9P0J0	data/raw/alphafold/pilot/AF-Q9P0J0-F1-model_v6.cif	v6	148889	True	hsp60,mito	144	93.95	45.91	0.9722
Q9P0J1	data/raw/alphafold/pilot/AF-Q9P0J1-F1-model_v6.cif	v6	504232	True	mito	537	83.76	25.58	0.8007
Q9P0J6	data/raw/alphafold/pilot/AF-Q9P0J6-F1-model_v6.cif	v6	107945	True	matrix,mito	103	71.49	44.38	0.3786
Q9P0M9	data/raw/alphafold/pilot/AF-Q9P0M9-F1-model_v6.cif	v6	145611	True	matrix,mito	148	86.78	42.75	0.7905
Q9P0P8	data/raw/alphafold/pilot/AF-Q9P0P8-F1-model_v6.cif	v6	236871	True	matrix,mito	240	66.9	35.59	0.4417
Q9P0S2	data/raw/alphafold/pilot/AF-Q9P0S2-F1-model_v6.cif	v6	112009	True	mito	106	75.66	51.97	0.6792
Q9P0S9	data/raw/alphafold/pilot/AF-Q9P0S9-F1-model_v6.cif	v6	106616	True	mito	112	62.62	32.62	0.3839
Q9P0U1	data/raw/alphafold/pilot/AF-Q9P0U1-F1-model_v6.cif	v6	62540	True	mito	55	92.81	58.53	0.9636
Q9P291	data/raw/alphafold/pilot/AF-Q9P291-F1-model_v6.cif	v6	407924	True	mito	453	72.63	24.89	0.5916
Q9P2J9	data/raw/alphafold/pilot/AF-Q9P2J9-F1-model_v6.cif	v6	494154	True	matrix,mito	529	81.93	22.61	0.7902
Q9P2R7	data/raw/alphafold/pilot/AF-Q9P2R7-F1-model_v6.cif	v6	417518	True	hsp60,matrix,mito	463	87.41	22.78	0.8855
Q9UBJ2	data/raw/alphafold/pilot/AF-Q9UBJ2-F1-model_v6.cif	v6	677736	True	mito	740	81.0	23.03	0.827
Q9UBQ7	data/raw/alphafold/pilot/AF-Q9UBQ7-F1-model_v6.cif	v6	302146	True	matrix,mito	328	96.89	42.16	0.9878
Q9UBX3	data/raw/alphafold/pilot/AF-Q9UBX3-F1-model_v6.cif	v6	264657	True	mito	287	77.63	30.89	0.8049
Q9UDR5	data/raw/alphafold/pilot/AF-Q9UDR5-F1-model_v6.cif	v6	836076	True	matrix,mito	926	90.63	26.19	0.9449
Q9UDW1	data/raw/alphafold/pilot/AF-Q9UDW1-F1-model_v6.cif	v6	70837	True	mito	63	94.72	48.88	0.9524
Q9UDX5	data/raw/alphafold/pilot/AF-Q9UDX5-F1-model_v6.cif	v6	159454	True	mito	166	86.77	34.78	0.8735
Q9UF12	data/raw/alphafold/pilot/AF-Q9UF12-F1-model_v6.cif	v6	421835	True	mito	460	87.64	27.42	0.8891
Q9UFN0	data/raw/alphafold/pilot/AF-Q9UFN0-F1-model_v6.cif	v6	242959	True	hsp60,matrix,mito	247	90.45	39.66	0.8704
Q9UG56	data/raw/alphafold/pilot/AF-Q9UG56-F1-model_v6.cif	v6	390095	True	mito	409	77.6	21.11	0.7897
Q9UGC7	data/raw/alphafold/pilot/AF-Q9UGC7-F1-model_v6.cif	v6	362634	True	matrix,mito	380	83.75	23.67	0.8605
Q9UGM6	data/raw/alphafold/pilot/AF-Q9UGM6-F1-model_v6.cif	v6	336719	True	matrix,mito	360	89.75	33.97	0.8833
Q9UH62	data/raw/alphafold/pilot/AF-Q9UH62-F1-model_v6.cif	v6	354151	True	mito	379	76.07	27.14	0.6332
Q9UHK6	data/raw/alphafold/pilot/AF-Q9UHK6-F1-model_v6.cif	v6	356305	True	matrix,mito	382	95.8	34.62	0.9869
Q9UHN1	data/raw/alphafold/pilot/AF-Q9UHN1-F1-model_v6.cif	v6	454621	True	matrix,mito	485	80.96	22.58	0.8062
Q9UI09	data/raw/alphafold/pilot/AF-Q9UI09-F1-model_v6.cif	v6	153271	True	mito	145	95.92	79.69	1.0
Q9UI17	data/raw/alphafold/pilot/AF-Q9UI17-F1-model_v6.cif	v6	794620	True	matrix,mito	866	94.93	28.95	0.9434
Q9UI32	data/raw/alphafold/pilot/AF-Q9UI32-F1-model_v6.cif	v6	545894	True	matrix,mito	602	85.48	26.02	0.8455
Q9UI43	data/raw/alphafold/pilot/AF-Q9UI43-F1-model_v6.cif	v6	234438	True	matrix,mito	246	88.33	29.55	0.8699
Q9UIF7	data/raw/alphafold/pilot/AF-Q9UIF7-F1-model_v6.cif	v6	495376	True	matrix,mito	546	78.95	25.42	0.7399
Q9UII2	data/raw/alphafold/pilot/AF-Q9UII2-F1-model_v6.cif	v6	110772	True	matrix,mito	106	79.26	40.03	0.6604
Q9UIJ7	data/raw/alphafold/pilot/AF-Q9UIJ7-F1-model_v6.cif	v6	220476	True	hsp60,matrix,mito	227	91.37	29.33	0.9339
Q9UJ68	data/raw/alphafold/pilot/AF-Q9UJ68-F1-model_v6.cif	v6	225291	True	matrix,mito	235	88.6	31.47	0.8468
Q9UJA2	data/raw/alphafold/pilot/AF-Q9UJA2-F1-model_v6.cif	v6	275930	True	mito	301	69.01	25.05	0.5581
Q9UJS0	data/raw/alphafold/pilot/AF-Q9UJS0-F1-model_v6.cif	v6	611269	True	hsp60,mito	675	82.32	27.97	0.8385
Q9UJZ1	data/raw/alphafold/pilot/AF-Q9UJZ1-F1-model_v6.cif	v6	322096	True	hsp60,mito	356	80.05	26.25	0.7247
Q9UK39	data/raw/alphafold/pilot/AF-Q9UK39-F1-model_v6.cif	v6	400764	True	matrix,mito	431	82.62	28.7	0.7448
Q9UKA2	data/raw/alphafold/pilot/AF-Q9UKA2-F1-model_v6.cif	v6	574759	True	mito	621	86.3	25.42	0.8454
Q9UKG9	data/raw/alphafold/pilot/AF-Q9UKG9-F1-model_v6.cif	v6	576152	True	mito	612	97.18	36.91	0.982
Q9UKK9	data/raw/alphafold/pilot/AF-Q9UKK9-F1-model_v6.cif	v6	209542	True	mito	219	92.47	38.41	0.8995
Q9UKU0	data/raw/alphafold/pilot/AF-Q9UKU0-F1-model_v6.cif	v6	640377	True	mito	697	90.07	40.62	0.9426
Q9UKU7	data/raw/alphafold/pilot/AF-Q9UKU7-F1-model_v6.cif	v6	374516	True	matrix,mito	415	94.18	34.03	0.9277
Q9UL12	data/raw/alphafold/pilot/AF-Q9UL12-F1-model_v6.cif	v6	829214	True	matrix,mito	918	92.72	21.55	0.9379
Q9ULD0	data/raw/alphafold/pilot/AF-Q9ULD0-F1-model_v6.cif	v6	963886	True	matrix,mito	1010	90.04	27.25	0.9149
Q9UMS0	data/raw/alphafold/pilot/AF-Q9UMS0-F1-model_v6.cif	v6	242569	True	hsp60,matrix,mito	254	78.92	33.03	0.6811
Q9UMX3	data/raw/alphafold/pilot/AF-Q9UMX3-F1-model_v6.cif	v6	201100	True	mito	212	83.47	39.59	0.7783
Q9UQ90	data/raw/alphafold/pilot/AF-Q9UQ90-F1-model_v6.cif	v6	721372	True	mito	795	73.99	27.12	0.6767
Q9Y234	data/raw/alphafold/pilot/AF-Q9Y234-F1-model_v6.cif	v6	354749	True	matrix,mito	373	91.35	26.84	0.9223
Q9Y241	data/raw/alphafold/pilot/AF-Q9Y241-F1-model_v6.cif	v6	92229	True	mito	93	64.04	36.66	0.3548
Q9Y255	data/raw/alphafold/pilot/AF-Q9Y255-F1-model_v6.cif	v6	215873	True	mito	219	90.53	51.59	0.9361
Q9Y276	data/raw/alphafold/pilot/AF-Q9Y276-F1-model_v6.cif	v6	397622	True	hsp60,mito	419	86.96	45.41	0.9045
Q9Y277	data/raw/alphafold/pilot/AF-Q9Y277-F1-model_v6.cif	v6	261202	True	mito	283	95.13	45.25	0.9929
Q9Y291	data/raw/alphafold/pilot/AF-Q9Y291-F1-model_v6.cif	v6	114616	True	hsp60,matrix,mito	106	91.21	49.12	0.9528
Q9Y2C4	data/raw/alphafold/pilot/AF-Q9Y2C4-F1-model_v6.cif	v6	344913	True	mito	368	88.01	31.8	0.8288
Q9Y2D0	data/raw/alphafold/pilot/AF-Q9Y2D0-F1-model_v6.cif	v6	308226	True	matrix,mito	317	83.18	23.8	0.7539
Q9Y2Q3	data/raw/alphafold/pilot/AF-Q9Y2Q3-F1-model_v6.cif	v6	218297	True	hsp60,matrix,mito	226	95.46	36.47	0.9735
Q9Y2Q9	data/raw/alphafold/pilot/AF-Q9Y2Q9-F1-model_v6.cif	v6	181969	True	matrix,mito	187	77.63	37.78	0.615
Q9Y2R0	data/raw/alphafold/pilot/AF-Q9Y2R0-F1-model_v6.cif	v6	107353	True	mito	106	77.38	44.28	0.6604
Q9Y2R5	data/raw/alphafold/pilot/AF-Q9Y2R5-F1-model_v6.cif	v6	131111	True	hsp60,matrix,mito	130	92.82	47.69	0.9846
Q9Y2R9	data/raw/alphafold/pilot/AF-Q9Y2R9-F1-model_v6.cif	v6	239230	True	matrix,mito	242	86.83	35.88	0.8471
Q9Y2S7	data/raw/alphafold/pilot/AF-Q9Y2S7-F1-model_v6.cif	v6	352880	True	hsp60,matrix,mito	368	79.78	24.77	0.7418
Q9Y2W6	data/raw/alphafold/pilot/AF-Q9Y2W6-F1-model_v6.cif	v6	510104	True	mito	561	74.35	26.86	0.6595
Q9Y2Z2	data/raw/alphafold/pilot/AF-Q9Y2Z2-F1-model_v6.cif	v6	656698	True	hsp60,matrix,mito	717	86.02	22.39	0.8619
Q9Y2Z4	data/raw/alphafold/pilot/AF-Q9Y2Z4-F1-model_v6.cif	v6	443663	True	hsp60,matrix,mito	477	87.17	21.34	0.8973
Q9Y2Z9	data/raw/alphafold/pilot/AF-Q9Y2Z9-F1-model_v6.cif	v6	423198	True	mito	468	83.96	25.17	0.8397
Q9Y305	data/raw/alphafold/pilot/AF-Q9Y305-F1-model_v6.cif	v6	413824	True	mito	439	85.0	24.39	0.877
Q9Y375	data/raw/alphafold/pilot/AF-Q9Y375-F1-model_v6.cif	v6	317804	True	mito	327	72.77	21.72	0.6972
Q9Y399	data/raw/alphafold/pilot/AF-Q9Y399-F1-model_v6.cif	v6	281237	True	hsp60,matrix,mito	296	82.31	33.75	0.7399
Q9Y3A0	data/raw/alphafold/pilot/AF-Q9Y3A0-F1-model_v6.cif	v6	252113	True	mito	265	88.14	27.89	0.8604
Q9Y3B1	data/raw/alphafold/pilot/AF-Q9Y3B1-F1-model_v6.cif	v6	186161	True	mito	194	82.06	44.0	0.8144
Q9Y3B7	data/raw/alphafold/pilot/AF-Q9Y3B7-F1-model_v6.cif	v6	181425	True	matrix,mito	192	83.75	37.28	0.9062
Q9Y3B8	data/raw/alphafold/pilot/AF-Q9Y3B8-F1-model_v6.cif	v6	228681	True	matrix,mito	237	88.17	39.31	0.827
Q9Y3D2	data/raw/alphafold/pilot/AF-Q9Y3D2-F1-model_v6.cif	v6	171832	True	matrix,mito	182	80.83	31.55	0.7253
Q9Y3D3	data/raw/alphafold/pilot/AF-Q9Y3D3-F1-model_v6.cif	v6	137527	True	hsp60,matrix,mito	137	90.64	42.62	0.8978
Q9Y3D5	data/raw/alphafold/pilot/AF-Q9Y3D5-F1-model_v6.cif	v6	141205	True	matrix,mito	142	79.42	37.59	0.6761
Q9Y3D6	data/raw/alphafold/pilot/AF-Q9Y3D6-F1-model_v6.cif	v6	150124	True	mito	152	77.93	37.97	0.7303
Q9Y3D7	data/raw/alphafold/pilot/AF-Q9Y3D7-F1-model_v6.cif	v6	123907	True	mito	125	89.27	48.47	0.928
Q9Y3D9	data/raw/alphafold/pilot/AF-Q9Y3D9-F1-model_v6.cif	v6	189065	True	hsp60,matrix,mito	190	77.31	30.33	0.7158
Q9Y3E2	data/raw/alphafold/pilot/AF-Q9Y3E2-F1-model_v6.cif	v6	129330	True	matrix,mito	137	76.91	36.91	0.6277
Q9Y3E5	data/raw/alphafold/pilot/AF-Q9Y3E5-F1-model_v6.cif	v6	167713	True	mito	179	83.85	35.03	0.7542
Q9Y4W6	data/raw/alphafold/pilot/AF-Q9Y4W6-F1-model_v6.cif	v6	726147	True	hsp60,mito	797	76.73	25.31	0.724
Q9Y512	data/raw/alphafold/pilot/AF-Q9Y512-F1-model_v6.cif	v6	432204	True	hsp60,mito	469	85.8	23.81	0.8913
Q9Y584	data/raw/alphafold/pilot/AF-Q9Y584-F1-model_v6.cif	v6	174696	True	mito	194	79.44	29.97	0.7113
Q9Y5J6	data/raw/alphafold/pilot/AF-Q9Y5J6-F1-model_v6.cif	v6	105376	True	mito	103	88.7	34.97	0.8447
Q9Y5J7	data/raw/alphafold/pilot/AF-Q9Y5J7-F1-model_v6.cif	v6	93013	True	mito	89	90.81	42.69	0.8989
Q9Y5J9	data/raw/alphafold/pilot/AF-Q9Y5J9-F1-model_v6.cif	v6	85240	True	hsp60,mito	83	93.35	51.97	0.9518
Q9Y5L4	data/raw/alphafold/pilot/AF-Q9Y5L4-F1-model_v6.cif	v6	93456	True	hsp60,mito	95	83.93	44.5	0.7895
Q9Y5R4	data/raw/alphafold/pilot/AF-Q9Y5R4-F1-model_v6.cif	v6	322018	True	matrix,mito	338	87.89	25.05	0.8728
Q9Y5T4	data/raw/alphafold/pilot/AF-Q9Y5T4-F1-model_v6.cif	v6	145860	True	mito	150	78.95	41.69	0.6333
Q9Y5U8	data/raw/alphafold/pilot/AF-Q9Y5U8-F1-model_v6.cif	v6	112193	True	mito	109	92.78	75.19	1.0
Q9Y606	data/raw/alphafold/pilot/AF-Q9Y606-F1-model_v6.cif	v6	394552	True	matrix,mito	427	80.64	28.95	0.7354
Q9Y619	data/raw/alphafold/pilot/AF-Q9Y619-F1-model_v6.cif	v6	275392	True	mito	301	87.44	48.06	0.9767
Q9Y676	data/raw/alphafold/pilot/AF-Q9Y676-F1-model_v6.cif	v6	251362	True	matrix,mito	258	82.2	36.31	0.7364
Q9Y697	data/raw/alphafold/pilot/AF-Q9Y697-F1-model_v6.cif	v6	416816	True	hsp60,matrix,mito	457	88.72	24.81	0.8556
Q9Y6C9	data/raw/alphafold/pilot/AF-Q9Y6C9-F1-model_v6.cif	v6	280512	True	mito	303	86.26	42.38	0.8647
Q9Y6E7	data/raw/alphafold/pilot/AF-Q9Y6E7-F1-model_v6.cif	v6	297329	True	matrix,mito	314	90.28	25.67	0.9076
Q9Y6G3	data/raw/alphafold/pilot/AF-Q9Y6G3-F1-model_v6.cif	v6	148046	True	matrix,mito	142	74.85	37.94	0.5634
Q9Y6H1	data/raw/alphafold/pilot/AF-Q9Y6H1-F1-model_v6.cif	v6	138598	True	mito	151	62.91	29.84	0.298
Q9Y6H3	data/raw/alphafold/pilot/AF-Q9Y6H3-F1-model_v6.cif	v6	238306	True	mito	246	81.23	26.98	0.752
Q9Y6I8	data/raw/alphafold/pilot/AF-Q9Y6I8-F1-model_v6.cif	v6	209515	True	mito	212	91.82	35.81	0.967
Q9Y6J8	data/raw/alphafold/pilot/AF-Q9Y6J8-F1-model_v6.cif	v6	301928	True	matrix,mito	313	90.37	33.97	0.9233
Q9Y6M9	data/raw/alphafold/pilot/AF-Q9Y6M9-F1-model_v6.cif	v6	189107	True	mito	179	95.74	38.06	0.9832
Q9Y6N1	data/raw/alphafold/pilot/AF-Q9Y6N1-F1-model_v6.cif	v6	266017	True	mito	276	74.21	31.72	0.6051
Q9Y6N5	data/raw/alphafold/pilot/AF-Q9Y6N5-F1-model_v6.cif	v6	417653	True	mito	450	92.99	30.67	0.9067
